HHID;CASEID;V801;V802;V803;V804;V805;V806;V811;V812;V813;V814;V815A;V815B;V815C
     320 135;     320 135 11;1114;1134;20;1;  801;  ;0;0;0;0;0;0;0
     320 141;     320 141 02;1259;1507;95;1;  801;  ;0;0;0;0;0;0;0
     320 147;     320 147 02; 917; 954;37;1;  801;  ;0;0;0;0;0;0;0
     320 147;     320 147 05; 946; 956;10;1;  801;  ;0;0;0;0;0;0;0
     320 153;     320 153 02; 819; 851;32;1;  801;  ;0;0;0;0;0;0;0
     321   4;     321   4 01;1154;1258;64;1;  803;  ;0;0;0;0;0;0;0
     321  22;     321  22 02;1047;1121;34;1;  801;  ;2;0;0;0;0;0;0
     321  28;     321  28 11;1209;1227;18;1;  802;  ;0;0;0;0;0;0;0
     321  28;     321  28 13;1243;1312;29;1;  802;  ;0;0;0;0;0;0;0
     321  33;     321  33 02;1159;1214;15;1;  801;  ;0;0;0;0;0;0;0
     321  39;     321  39 02;1310;1343;96;2;  801;  ;0;0;0;0;0;0;0
     321  51;     321  51 02;1538;1626;48;1;  801;  ;0;0;0;0;0;0;0
     321  57;     321  57 01;1655;1719;24;1;  801;  ;0;0;0;0;0;0;0
     321  62;     321  62 02;1134;1235;61;1;  802;  ;0;0;0;0;0;0;0
     321  68;     321  68 02;1513;1535;22;1;  802;  ;0;0;0;0;0;0;0
     321  74;     321  74 02;1345;1438;53;1;  802;  ;0;0;0;0;0;0;0
     321  80;     321  80 02;1508;1540;32;1;  801;  ;0;0;0;0;0;0;0
     321  86;     321  86 01;1011;1110;59;1;  803;  ;0;0;0;0;0;0;0
     321 103;     321 103 01; 727; 744;96;2;  803;  ;0;0;0;0;0;0;0
     321 103;     321 103 03;1421;1438;96;2;  803;  ;0;0;0;0;0;0;0
     321 109;     321 109 04;1305;1349;44;1;  803;  ;0;0;0;0;0;0;0
     321 115;     321 115 02;1415;1513;58;1;  803;  ;0;0;0;0;0;0;0
     321 121;     321 121 01;1109;1201;52;1;  803;  ;0;0;0;0;0;0;0
     321 126;     321 126 02;1347;1436;49;1;  801;  ;0;0;0;0;0;0;0
     321 126;     321 126 10;1442;1452;10;1;  801;  ;0;0;0;0;0;0;0
     321 132;     321 132 02;1157;1244;47;1;  802;  ;0;0;0;0;0;0;1
     321 138;     321 138 01;1357;1417;20;1;  802;  ;0;0;0;0;0;0;0
     321 150;     321 150 01;1547;1617;30;1;  802;  ;0;0;0;0;0;0;0
     322   2;     322   2 02;1045;1117;32;1;  801;  ;0;0;0;0;0;0;0
     322   6;     322   6 02;1043;1044;96;2;  801;  ;0;0;0;0;0;0;0
     322   6;     322   6 03;1008;1027;19;1;  801;  ;0;0;0;0;0;0;0
     322   9;     322   9 03;1205;1240;96;2;  801;  ;0;0;0;0;0;0;0
     322   9;     322   9 14;1241;1313;32;1;  801;  ;0;0;0;0;0;0;0
     322  12;     322  12 02;1623;1709;46;1;  801;  ;0;0;0;0;0;0;0
     322  19;     322  19 01;2028;2145;77;1;  802;  ;0;0;0;0;0;0;0
     322  19;     322  19 03;2105;2123;18;1;  801;  ;0;0;0;0;0;0;0
     322  22;     322  22 02;1119;1155;36;1;  802;  ;0;0;0;0;0;0;0
     322  26;     322  26 02; 950;1009;96;2;  801;  ;0;0;0;0;0;0;0
     322  29;     322  29 02;1522;1539;17;1;  801;  ;0;0;0;0;0;0;0
     322  32;     322  32 02;1833;1906;33;1;  802;  ;0;0;0;0;0;0;0
     322  35;     322  35 02;1118;1208;50;1;  803;  ;0;0;0;0;0;0;0
     322  39;     322  39 02;1640;1717;37;1;  803;  ;0;0;0;0;1;0;0
     322  42;     322  42 01;1100;1130;30;1;  803;  ;0;0;0;0;0;0;0
     322  49;     322  49 02;1300;1337;37;1;  802;  ;0;0;0;0;0;0;0
     322  55;     322  55 02;1407;1458;51;1;  802;  ;0;0;0;0;0;0;0
     322  59;     322  59 02;1852;1923;31;1;  801;  ;0;0;0;0;0;0;0
     322  62;     322  62 01;1529;1630;61;1;  802;  ;0;0;0;0;0;0;0
     322  65;     322  65 02;1940;2016;36;1;  802;  ;0;0;0;0;0;0;0
     322  69;     322  69 05;1732;1817;45;1;  803;  ;0;0;0;0;0;0;0
     322  72;     322  72 01;1847;1933;46;1;  802;  ;0;0;0;0;0;0;0
     322  75;     322  75 02;1514;1600;46;1;  803;  ;1;0;0;0;0;0;0
     322  85;     322  85 02;1313;1343;96;2;  803;  ;0;0;0;0;0;0;0
     323   6;     323   6 02;1955;1946;96;2;  803;  ;0;0;0;0;0;0;0
     323   6;     323   6 07; 722; 808;46;1;  803;  ;0;0;0;0;0;0;0
     323   9;     323   9 02; 608; 716;68;1;  803;  ;0;0;0;0;0;0;0
     323   9;     323   9 04;1809;1828;19;1;  803;  ;0;0;0;0;0;0;0
     323  12;     323  12 02;1348;1432;44;1;  802;  ;0;0;0;0;0;0;0
     323  31;     323  31 01; 704; 750;46;1;  803;  ;0;0;0;0;0;0;0
     323  35;     323  35 02;1436;1507;31;1;  801;  ;0;0;0;0;0;0;0
     323  35;     323  35 10;1509;1522;13;1;  801;  ;0;0;0;0;0;0;0
     323  38;     323  38 02; 847; 930;43;1;  803;  ;0;0;0;0;0;0;0
     323  41;     323  41 01;1340;1418;38;1;  803;  ;0;0;0;0;0;0;0
     323  44;     323  44 01; 724; 755;31;1;  802;  ;0;0;0;0;0;0;0
     323  48;     323  48 02; 848; 935;47;1;  802;  ;0;0;0;0;0;0;0
     323  51;     323  51 02; 735; 827;52;1;  801;  ;0;0;0;0;0;0;0
     323  54;     323  54 02;1306;1327;21;1;  801;  ;0;0;0;0;0;0;0
     323  57;     323  57 02;1201;1201;96;4;  801;  ;0;0;0;0;0;0;0
     323  61;     323  61 02; 943;1045;62;1;  802;  ;0;0;0;0;0;0;0
     323  64;     323  64 01;1620;1715;55;1;  801;  ;0;0;0;0;0;0;0
     323  67;     323  67 02; 931; 945;14;1;  801;  ;0;0;0;0;0;0;0
     323  73;     323  73 02;1108;1153;45;1;  801;  ;0;0;0;0;0;0;0
     323  73;     323  73 03;1159;1252;53;1;  801;  ;0;0;0;0;0;0;0
     323  77;     323  77 06;1243;1319;36;1;  802;  ;0;0;0;0;0;0;0
     323  80;     323  80 02;1525;1544;96;2;  802;  ;0;0;0;0;0;0;0
     324   1;     324   1 01;1034;1051;17;1;  803;  ;0;0;0;0;0;0;1
     324   9;     324   9 02;1747;1813;96;2;  801;  ;0;0;0;0;0;0;0
     324  12;     324  12 04;1310;1408;58;1;  801;  ;0;0;0;0;0;0;0
     324  16;     324  16 01;1228;1248;20;1;  801;  ;0;0;0;0;0;0;0
     324  16;     324  16 03;1309;1401;52;1;  801;  ;0;0;0;0;0;0;0
     324  23;     324  23 03;1929;1956;27;1;  802;  ;0;0;0;0;0;0;0
     324  26;     324  26 02;1322;1356;34;1;  803;  ;1;0;0;0;1;0;0
     324  26;     324  26 06;1246;1300;96;2;  803;  ;0;0;0;0;1;0;0
     324  26;     324  26 09;1410;1446;36;1;  802;  ;0;0;0;0;0;0;0
     324  34;     324  34 02;1148;1206;18;1;  801;  ;0;0;0;0;0;0;0
     324  37;     324  37 02; 840; 909;29;1;  801;  ;0;0;0;0;0;0;0
     324  37;     324  37 04;1128;1148;20;1;  801;  ;0;0;0;0;0;0;0
     324  41;     324  41 01;1539;1620;41;1;  801;  ;0;0;0;0;0;0;0
     324  48;     324  48 01;1518;1600;42;1;  802;  ;0;0;0;0;0;0;0
     324  55;     324  55 02;1734;1901;87;1;  802;  ;0;0;0;0;0;0;0
     324  59;     324  59 02;1014;1037;23;1;  802;  ;0;0;0;0;0;0;0
     324  62;     324  62 01;1422;1508;46;1;  802;  ;0;0;0;0;0;0;0
     324  62;     324  62 06;1128;1140;96;3;  802;  ;0;0;0;0;0;0;0
     324  73;     324  73 02;1418;1544;86;1;  803;  ;0;0;0;0;0;0;0
     324  77;     324  77 03;1035;1125;50;1;  802;  ;0;0;0;0;0;0;0
     324  84;     324  84 03;1825;1906;41;1;  803;  ;0;0;0;0;0;0;0
     324  87;     324  87 02;1015;1016;96;2;  803;  ;0;0;0;0;1;0;0
     325   1;     325   1 03; 809; 934;85;1;  803;  ;0;0;0;0;0;0;0
     325   1;     325   1 04; 737; 807;30;1;  803;  ;0;0;0;0;0;0;0
     325   6;     325   6 02;1508;1530;22;1;  801;  ;0;0;0;0;0;0;0
     325   6;     325   6 07;1426;1504;38;1;  801;  ;0;0;0;0;0;0;0
     325  10;     325  10 02;1436;1451;96;2;  802;  ;2;0;0;0;0;0;0
     325  15;     325  15 02;1353;1438;45;1;  803;  ;0;0;0;0;0;0;0
     325  15;     325  15 07;1439;1511;32;1;  803;  ;0;0;0;0;0;0;0
     325  24;     325  24 01;1143;1215;32;1;  801;  ;0;0;0;0;0;0;0
     325  28;     325  28 01;1007;1048;41;1;  802;  ;0;0;0;0;0;0;0
     325  32;     325  32 01; 940;1034;54;1;  803;  ;0;0;0;0;0;0;0
     325  32;     325  32 03;1135;1106;96;3;  803;  ;0;0;0;0;0;0;0
     325  41;     325  41 03;1203;1240;37;1;  801;  ;0;0;0;0;0;0;0
     325  46;     325  46 02;1555;1629;34;1;  803;  ;0;0;0;0;0;0;0
     325  50;     325  50 02;1523;1633;70;1;  801;  ;0;0;0;0;0;0;0
     325  54;     325  54 02;1458;1535;37;1;  802;  ;0;0;0;0;0;0;0
     325  63;     325  63 03;1258;1328;30;1;  803;  ;0;0;0;0;0;0;0
     325  63;     325  63 06;1329;1410;41;1;  803;  ;0;0;0;0;0;0;0
     325  63;     325  63 08;1411;1429;18;1;  803;  ;0;0;0;0;0;0;0
     325  85;     325  85 02;1047;1122;35;1;  802;  ;0;0;0;0;0;0;0
     325  99;     325  99 03; 822; 859;37;1;  802;  ;0;0;0;0;0;0;0
     325 103;     325 103 02; 830; 856;96;2;  801;  ;0;0;0;0;0;0;0
     326   1;     326   1 02;1150;1212;22;1;  801;  ;0;0;0;0;0;0;0
     326   1;     326   1 09;1307;1322;15;1;  801;  ;0;0;0;0;0;0;0
     326   8;     326   8 05;1830;1920;50;1;  801;  ;0;0;0;0;0;0;0
     326  14;     326  14 02;1248;1326;38;1;  801;  ;0;0;0;0;0;0;0
     326  21;     326  21 02;1404;1506;62;1;  801;  ;0;0;0;0;0;0;0
     326  27;     326  27 02;1740;1831;51;1;  802;  ;0;0;0;0;0;0;0
     326  53;     326  53 02;1425;1446;21;1;  802;  ;0;0;0;0;0;0;0
     326  59;     326  59 02;1119;1119;96;4;  802;  ;0;0;0;0;0;0;0
     326  66;     326  66 01;1006; 944;96;3;  802;  ;0;0;0;0;0;0;0
     326  78;     326  78 02;1236;1323;47;1;  802;  ;0;0;0;0;0;0;0
     326  85;     326  85 02;1411;1724;95;1;  801;  ;0;0;0;0;0;0;0
     326  91;     326  91 02; 853; 936;43;1;  803;  ;0;0;0;0;1;0;0
     326  98;     326  98 01;1316;1359;43;1;  803;  ;0;0;0;0;1;0;0
     326 111;     326 111 02;1556;1656;60;1;  803;  ;0;0;0;0;1;0;0
     326 117;     326 117 01;1630;1715;45;1;  800;  ;0;0;0;0;0;0;0
     326 143;     326 143 02; 845; 909;24;1;  801;  ;0;0;0;0;0;0;0
     326 162;     326 162 02;1038;1137;59;1;  801;  ;0;0;0;0;0;0;0
     327   3;     327   3 01;1148;1213;25;1;  801;  ;2;0;0;0;0;0;0
     327   3;     327   3 02; 705; 728;23;1;  801;  ;0;0;0;0;0;0;0
     327   7;     327   7 02; 758;1605;96;2;  801;  ;0;0;0;0;0;0;0
     327   7;     327   7 07;1619;1650;31;1;  801;  ;0;0;0;0;0;0;0
     327  13;     327  13 02;1826;1900;96;2;  801;  ;0;0;0;0;0;0;0
     327  16;     327  16 02; 755; 850;55;1;  802;  ;0;0;0;0;0;0;0
     327  23;     327  23 02;1136;1225;49;1;  803;  ;0;0;0;0;0;0;0
     327  23;     327  23 03;1145;1225;40;1;  802;  ;0;0;0;0;0;0;0
     327  26;     327  26 02;1007;1117;70;1;  801;  ;0;0;0;0;0;0;0
     327  30;     327  30 01;1848;1922;34;1;  801;  ;0;0;0;0;0;0;0
     327  36;     327  36 02;1405;1430;96;2;  803;  ;0;0;0;0;0;0;0
     327  36;     327  36 03; 638; 721;43;1;  802;  ;0;0;0;0;0;0;0
     327  39;     327  39 04;1549;1629;40;1;  803;  ;0;0;0;0;1;0;0
     327  43;     327  43 02; 809; 914;65;1;  801;  ;0;0;0;0;0;0;0
     327  46;     327  46 02;1748;1830;42;1;  803;  ;0;0;0;0;0;0;0
     327  49;     327  49 01; 925; 956;31;1;  801;  ;0;0;0;0;0;0;0
     327  52;     327  52 02;1740;1828;48;1;  803;  ;0;0;0;0;0;0;0
     327  69;     327  69 02; 544; 635;51;1;  802;  ;0;0;0;0;0;0;0
     327  75;     327  75 02;1233;1323;50;1;  803;  ;0;0;0;2;0;0;0
     327  79;     327  79 02;1725;1819;54;1;  802;  ;0;0;0;0;0;0;0
     327  82;     327  82 03;1040;1127;47;1;  802;  ;0;0;0;0;0;0;0
     328   3;     328   3 01;1625;1710;45;1;  803;  ;0;0;0;0;1;0;0
     328   6;     328   6 02; 823; 919;56;1;  803;  ;0;0;0;0;0;0;0
     328   9;     328   9 02; 841; 923;42;1;  802;  ;0;0;0;0;0;0;0
     328   9;     328   9 07; 949;1042;53;1;  802;  ;0;0;0;0;0;0;0
     328   9;     328   9 11;1043;1117;96;2;  802;  ;0;0;0;0;0;0;0
     328   9;     328   9 13;1119;1207;48;1;  802;  ;0;0;0;0;0;0;0
     328  12;     328  12 01;1102;1208;66;1;  801;  ;0;0;0;0;0;0;0
     328  15;     328  15 03;1620;1740;80;1;  802;  ;0;0;0;0;0;0;0
     328  30;     328  30 02;1512;1543;31;1;  802;  ;0;0;0;0;0;0;0
     328  36;     328  36 02;1358;1434;36;1;  803;  ;0;0;0;0;1;0;0
     328  42;     328  42 02; 705; 755;50;1;  802;  ;0;0;0;0;0;0;0
     328  45;     328  45 01; 727; 808;96;2;  803;  ;0;0;0;0;1;0;0
     328  45;     328  45 07;1616;1659;43;1;  803;  ;0;0;0;0;1;0;0
     328  51;     328  51 01;1157;1252;55;1;  803;  ;0;0;0;0;0;0;0
     328  54;     328  54 02; 707; 740;33;1;  801;  ;0;0;0;0;0;0;0
     328  66;     328  66 02; 802; 851;49;1;  801;  ;0;0;0;0;0;0;0
     328  72;     328  72 01;1729;1819;50;1;  801;  ;0;0;0;0;0;0;0
     329   3;     329   3 02; 957; 958;96;4;  802;  ;0;0;0;0;0;0;0
     329   8;     329   8 01;1017;1048;31;1;  803;  ;0;0;0;0;0;0;0
     329  12;     329  12 02;1346;1324;96;3;  802;  ;0;0;0;0;0;0;0
     329  12;     329  12 04;1212;1256;44;1;  802;  ;0;0;0;0;0;0;0
     329  17;     329  17 02; 923; 952;96;2;  803;  ;0;0;0;0;0;0;0
     329  17;     329  17 03;1502;1543;41;1;  803;  ;0;0;0;0;0;0;0
     329  17;     329  17 04;1423;1458;35;1;  803;  ;0;0;0;0;0;0;0
     329  21;     329  21 01;1534;1559;25;1;  802;  ;0;0;0;0;0;0;0
     329  21;     329  21 03;1427;1434;96;3;  802;  ;0;0;0;0;0;0;0
     329  26;     329  26 02;1712;1744;32;1;  802;  ;0;0;0;0;0;0;0
     329  26;     329  26 08;1752;1831;39;1;  802;  ;0;0;0;0;0;0;0
     329  30;     329  30 01;1156;1257;61;1;  801;  ;0;0;0;0;0;0;0
     329  30;     329  30 09;1158;1258;60;1;  802;  ;0;0;0;0;0;0;0
     329  35;     329  35 04;1341;1420;39;1;  801;  ;0;0;0;0;0;0;0
     329  39;     329  39 02;1231;1306;35;1;  801;  ;0;0;0;0;0;0;0
     329  39;     329  39 03;1308;1333;25;1;  801;  ;0;0;0;0;0;0;0
     329  39;     329  39 04;1340;1403;23;1;  801;  ;0;0;0;0;0;0;0
     329  44;     329  44 02;1201;1244;43;1;  803;  ;0;0;0;0;0;0;0
     329  44;     329  44 03;1112;1159;47;1;  803;  ;0;0;0;0;1;0;0
     329  48;     329  48 04;1456;1543;47;1;  802;  ;0;0;0;0;0;0;0
     329  53;     329  53 01;1420;1442;22;1;  802;  ;0;0;0;0;0;0;0
     329  53;     329  53 04;1710;1710;96;3;  802;  ;0;0;0;0;0;0;0
     329  62;     329  62 01;1505;1520;15;1;  801;  ;0;0;0;0;0;0;0
     329  71;     329  71 03; 904; 938;34;1;  801;  ;0;0;0;0;0;0;0
     329  71;     329  71 10; 949;1005;16;1;  801;  ;0;0;0;0;0;0;0
     329  80;     329  80 02;1553;1645;52;1;  803;  ;0;0;0;0;0;0;0
     329  84;     329  84 02;1605;1658;53;1;  803;  ;0;0;0;0;0;0;0
     329  93;     329  93 04;1712;1740;96;2;  803;  ;0;0;0;0;1;0;0
     329 107;     329 107 02;1834;1936;62;1;  802;  ;0;0;0;0;0;0;0
     329 111;     329 111 02;1802;1839;96;2;  803;  ;0;0;0;0;0;0;0
     329 116;     329 116 02;1739;1810;31;1;  801;  ;0;0;0;0;0;0;0
     330   9;     330   9 01; 931;1013;42;1;  802;  ;0;0;0;0;0;0;0
     330  15;     330  15 04; 924; 937;96;3;  803;  ;0;0;0;0;0;0;0
     330  18;     330  18 01;1457;1545;48;1;  803;  ;0;0;0;0;0;0;0
     330  21;     330  21 02;1215;1257;42;1;  803;  ;0;0;0;0;0;0;0
     330  24;     330  24 02;1325;1348;96;2;  803;  ;0;0;0;0;0;0;0
     330  30;     330  30 02;1043;1112;96;2;  803;  ;0;0;0;0;0;0;0
     330  33;     330  33 01;1053;1041;96;3;  802;  ;0;0;0;0;0;0;0
     330  42;     330  42 05; 842; 938;56;1;  801;  ;0;0;0;0;0;0;0
     330  49;     330  49 05;1134;1235;61;1;  802;  ;0;0;0;0;0;0;0
     330  49;     330  49 08;1238;1248;10;1;  802;  ;0;0;0;0;0;0;0
     330  52;     330  52 05;1450;1509;19;1;  802;  ;0;0;0;0;0;0;0
     330  52;     330  52 06;1448;1436;96;3;  802;  ;0;0;0;0;0;0;0
     330  55;     330  55 02;1345;1345;96;4;  803;  ;0;0;0;0;0;0;0
     330  67;     330  67 05;1156;1235;39;1;  801;  ;0;0;0;0;0;0;0
     330  70;     330  70 02;1100;1134;34;1;  801;  ;0;0;0;0;0;0;0
     331   1;     331   1 01;1023;1129;66;1;  801;  ;0;0;0;0;0;0;0
     331   4;     331   4 02; 928; 947;96;2;  801;  ;0;0;0;0;0;0;0
     331   7;     331   7 02;1225;1302;96;2;  801;  ;0;0;0;0;0;0;0
     331  15;     331  15 01; 902; 927;25;1;  801;  ;0;0;0;0;0;0;0
     331  18;     331  18 02;1149;1222;33;1;  801;  ;0;0;0;0;0;0;0
     331  18;     331  18 03;1124;1145;21;1;  801;  ;0;0;0;0;0;0;0
     331  18;     331  18 04;1342;1059;96;2;  801;  ;0;0;0;0;0;0;0
     331  18;     331  18 05;1343;1123;96;2;  801;  ;0;0;0;0;0;0;0
     331  23;     331  23 02;1307;1338;31;1;  801;  ;2;0;0;0;0;0;0
     331  26;     331  26 02;1125;1209;44;1;  803;  ;0;0;0;0;0;0;0
     331  31;     331  31 02;1311;1349;38;1;  803;  ;0;0;0;0;0;0;0
     331  34;     331  34 02;1024;1042;96;2;  803;  ;0;0;0;0;0;0;0
     331  50;     331  50 02;1055;1152;57;1;  803;  ;0;0;0;0;0;0;0
     331  53;     331  53 02;1141;1125;96;3;  802;  ;0;0;0;0;0;0;0
     331  55;     331  55 02;1258;1347;49;1;  802;  ;0;0;0;0;0;0;0
     331  63;     331  63 01;1624;1646;22;1;  802;  ;0;0;0;0;0;0;0
     331  69;     331  69 01;1020;1049;29;1;  802;  ;0;0;0;0;0;0;0
     332   2;     332   2 03;1021;1047;26;1;  802;  ;0;0;0;0;0;0;0
     332   7;     332   7 01; 634; 736;62;1;  802;  ;0;0;0;0;0;0;0
     332   7;     332   7 03; 737; 809;32;1;  802;  ;0;0;0;0;0;0;1
     332  12;     332  12 02;1237;1358;81;1;  802;  ;0;0;0;0;0;0;0
     332  17;     332  17 02;1430;1430;96;3;  802;  ;0;0;0;0;0;0;0
     332  22;     332  22 02;1445;1517;96;2;  803;  ;0;0;0;0;0;0;0
     332  27;     332  27 02;1232;1302;30;1;  802;  ;0;0;0;0;0;0;0
     332  32;     332  32 02;1105;1200;55;1;  802;  ;0;0;0;0;0;0;0
     332  37;     332  37 02;1306;1430;84;1;  803;  ;0;0;0;0;0;0;0
     332  56;     332  56 01;1114;1136;22;1;  801;  ;0;0;0;0;0;0;0
     332  61;     332  61 01;1238;1317;39;1;  803;  ;0;0;0;0;0;0;0
     332  66;     332  66 02;1120;1217;57;1;  803;  ;0;0;0;0;0;0;0
     332  71;     332  71 02;1613;1717;64;1;  803;  ;0;0;0;0;0;0;0
     332  71;     332  71 03;1530;1601;31;1;  803;  ;0;0;0;0;0;0;0
     332  76;     332  76 02;1200;1200;96;3;  803;  ;0;0;0;0;0;0;0
     332  81;     332  81 02; 908;1007;59;1;  803;  ;0;0;0;0;0;0;0
     332  85;     332  85 02;1129;1212;43;1;  801;  ;0;0;0;0;0;0;0
     332  90;     332  90 02;1001;1044;96;2;  801;  ;0;0;0;0;0;0;0
     332  95;     332  95 02;1603;1623;20;1;  801;  ;0;0;0;0;0;0;0
     332 105;     332 105 01;1311;1346;35;1;  801;  ;0;0;0;0;0;0;0
     332 115;     332 115 02;1623;1645;22;1;  801;  ;0;0;0;0;0;0;0
     333   1;     333   1 03;1104;1133;29;1;  801;  ;0;0;0;0;0;0;0
     333   8;     333   8 05;1033;1102;29;1;  801;  ;0;0;0;0;0;0;0
     333  14;     333  14 02;1003;1035;96;2;  803;  ;0;0;0;0;0;0;0
     333  20;     333  20 02;1231;1343;72;1;  801;  ;0;0;0;0;0;0;0
     333  26;     333  26 02;1410;1452;42;1;  801;  ;0;0;0;0;0;0;0
     333  44;     333  44 01;1124;1159;35;1;  802;  ;0;0;0;0;0;0;0
     333  56;     333  56 02;1231;1313;42;1;  802;  ;0;0;0;0;0;0;0
     333  63;     333  63 01;1115;1238;96;2;  803;  ;0;0;0;0;0;0;0
     333  63;     333  63 02;1111;1151;40;1;  803;  ;0;0;0;0;0;0;0
     333  75;     333  75 02;1352;1445;53;1;  803;  ;0;0;0;0;0;0;0
     333  81;     333  81 02; 857; 952;55;1;  803;  ;0;0;0;0;0;0;0
     333  87;     333  87 01;1609;1704;55;1;  801;  ;0;0;0;0;0;0;0
     333  93;     333  93 02;1743;1834;51;1;  801;  ;0;0;0;0;0;0;0
     333 118;     333 118 01;1232;1317;45;1;  801;  ;0;0;0;0;0;0;0
     333 124;     333 124 02;1828;1828;96;2;  802;  ;0;0;0;0;0;0;0
     333 142;     333 142 02;1617;1649;32;1;  802;  ;0;0;0;0;0;0;0
     334   1;     334   1 03; 846; 931;45;1;  801;  ;0;0;0;0;0;0;0
     334   9;     334   9 02; 737; 815;38;1;  802;  ;0;0;0;0;0;0;0
     334   9;     334   9 03; 815; 905;50;1;  802;  ;0;0;0;0;0;0;0
     334  38;     334  38 02;1145;1228;96;2;  803;  ;0;0;0;0;0;0;0
     334  45;     334  45 02;1427;1623;95;1;  803;  ;0;0;0;0;0;0;0
     334  67;     334  67 02;1251;1347;56;1;  803;  ;0;0;0;0;0;0;0
     334  81;     334  81 02;1325;1347;22;1;  801;  ;0;0;0;0;0;0;0
     334  81;     334  81 05;1348;1409;21;1;  801;  ;0;0;0;0;0;0;0
     334  96;     334  96 01;1011;1038;27;1;  801;  ;0;0;0;0;0;0;0
     334 103;     334 103 03;1125;1155;96;2;  801;  ;0;0;0;0;0;0;0
     334 118;     334 118 02; 913; 927;96;2;  803;  ;0;0;0;0;0;0;0
     334 132;     334 132 02; 749; 821;32;1;  801;  ;0;0;0;0;0;0;0
     334 154;     334 154 01;1753;1838;45;1;  802;  ;0;0;0;0;0;0;0
     334 154;     334 154 03;1825;1834; 9;1;  802;  ;0;0;0;0;0;0;0
     334 169;     334 169 02; 915; 940;25;1;  802;  ;0;0;0;0;0;0;0
     334 183;     334 183 02;1158;1301;96;2;  802;  ;0;0;0;0;0;0;0
     335   5;     335   5 02;1706;1734;28;1;  801;  ;0;0;0;0;0;0;0
     335   5;     335   5 08;1708;1727;19;1;  802;  ;0;0;0;0;0;0;0
     335   8;     335   8 02;1723;1727;96;2;  802;  ;0;0;0;0;0;0;0
     335   8;     335   8 03;1624;1641;96;2;  802;  ;0;0;0;0;0;0;0
     335  11;     335  11 02;1553;1623;30;1;  801;  ;0;0;0;0;0;0;0
     335  23;     335  23 02;1250;1312;22;1;  802;  ;0;0;0;0;0;0;0
     335  28;     335  28 02;1429;1425;96;3;  801;  ;0;0;0;0;0;0;0
     335  31;     335  31 01;1449;1512;23;1;  801;  ;0;0;0;0;0;0;0
     335  34;     335  34 02;1729;1814;45;1;  801;  ;0;0;0;0;0;0;0
     335  43;     335  43 02;1303;1346;43;1;  801;  ;0;0;0;0;0;0;0
     335  54;     335  54 02;1318;1412;54;1;  802;  ;0;0;0;0;0;0;0
     335  60;     335  60 01;1404;1457;53;1;  803;  ;0;0;0;0;0;0;0
     335  66;     335  66 01;1334;1343;96;3;  803;  ;0;0;0;0;0;0;0
     335  69;     335  69 02;1513;1602;49;1;  803;  ;0;0;0;0;0;0;0
     335  72;     335  72 01;1202;1239;37;1;  803;  ;0;0;0;0;0;0;0
     336   2;     336   2 02; 855;1041;95;1;  803;  ;0;0;0;0;0;0;0
     336   2;     336   2 06;1048;1156;68;1;  803;  ;0;0;0;0;0;0;0
     336   5;     336   5 02;1421;1505;44;1;  802;  ;0;0;0;0;0;0;0
     336   7;     336   7 04;1118;1206;48;1;  802;  ;0;0;0;0;0;0;0
     336   7;     336   7 05;1031;1116;45;1;  802;  ;2;0;0;0;1;0;0
     336   9;     336   9 06;1313;1338;25;1;  802;  ;0;0;0;0;0;0;0
     336   9;     336   9 07; 900; 952;52;1;  802;  ;2;0;0;0;1;0;0
     336  16;     336  16 02;1402;1424;96;2;  801;  ;0;0;0;0;0;0;0
     336  23;     336  23 02;1430;1506;96;2;  802;  ;0;0;0;0;0;0;0
     336  25;     336  25 01;1414;1523;69;1;  803;  ;0;0;0;0;0;0;0
     336  28;     336  28 03;1207;1254;47;1;  801;  ;0;0;0;0;0;0;0
     336  32;     336  32 02;1008;1110;62;1;  802;  ;0;0;0;0;0;0;0
     336  39;     336  39 01;1438;1525;47;1;  801;  ;0;0;0;0;0;0;0
     336  46;     336  46 02;1421;1453;96;2;  801;  ;2;0;0;0;1;0;0
     336  46;     336  46 03;1507;1536;29;1;  801;  ;0;0;0;0;0;0;0
     336  49;     336  49 02;1637;1722;45;1;  801;  ;0;0;0;0;0;0;0
     336  49;     336  49 08;1613;1707;54;1;  801;  ;1;0;0;0;0;0;0
     336  51;     336  51 01; 912; 955;43;1;  801;  ;0;0;0;0;0;0;0
     336  53;     336  53 02;1618;1726;68;1;  802;  ;0;0;0;0;0;0;0
     336  55;     336  55 04;1143;1212;29;1;  802;  ;0;0;0;0;0;0;0
     336  58;     336  58 03; 639; 711;32;1;  803;  ;0;0;0;0;0;0;0
     336  58;     336  58 06; 713; 752;39;1;  803;  ;0;0;0;0;0;0;0
     337   2;     337   2 03; 916;1007;51;1;  801;  ;0;0;0;0;0;0;0
     337   6;     337   6 01;1056;1152;56;1;  801;  ;0;0;0;0;0;0;0
     337   9;     337   9 03;1440;1422;96;2;  801;  ;0;0;0;0;0;0;0
     337   9;     337   9 06;1358;1444;46;1;  801;  ;0;0;0;0;0;0;0
     337   9;     337   9 10;1305;1328;23;1;  801;  ;0;0;0;0;0;0;0
     337  12;     337  12 01;1012;1110;58;1;  801;  ;2;0;0;0;0;0;0
     337  15;     337  15 02;1747;1718;96;3;  801;  ;0;0;0;0;0;0;0
